Id,sessions_in_previous_30d,total_previous_sessions,sessions_visited_news,sessions_visited_video,sessions_visited_retail,sessions_visited_ticketing
5b371c7e-9603-4d92-a80f-ac23e066eeab,0,2,0,0,0,0
5b47abb6-b556-4294-8f03-864c48e61812,5,68,4,7,0,59
5b4d73f4-7141-4606-ab76-05cbaae33693,0,82,17,14,1,9
5b6afedc-6e78-49cd-85cd-3906e5067cb9,0,4,0,0,0,0
5c060f53-7188-4f4b-8797-b2659e0cc042,0,2,0,2,0,0
5c2527b8-bff1-4d9c-9096-1b761c00247c,4,4,0,0,1,0
5c2b17e1-3b51-47ad-9793-531968a56628,0,5,0,0,0,0
5c3017a1-fa21-449e-819c-579ffe4fd913,0,3,0,0,0,0
5c3bfee6-de3d-412f-9545-2f3910ae552f,0,3,0,0,0,0
5d0c99ac-17bc-490e-a686-3602a1708fde,1,40,0,0,3,33
5d11e761-3cad-4d6a-8916-21639209c897,2,2,1,2,0,0
5d1ee5f4-f6e9-4faf-b49e-9d1a6a514f82,0,1,0,0,0,0
5dde7489-0668-4718-aedf-0e4e0360046c,0,1,0,0,0,0
5ddf9eb7-b465-4c44-8745-c820bc20cb57,48,347,27,0,19,272
5defa2ea-f0f4-4a32-a5b1-41180bdf5477,1,3,0,0,0,0
5e793024-2d03-44a3-918d-2dd71da3e8d7,14,102,11,2,4,62
5e79f002-83bf-4af1-8ea2-8cf345801c17,0,17,0,4,2,4
5eaa71d2-27f5-4202-827a-cfc6015b2ee2,6,143,0,0,0,106
5ebfba16-5461-470e-ad30-5df617940166,2,89,6,59,5,19
5f188ced-3484-4208-a4c7-2bb9982baf24,0,4,0,0,0,3
5f58fffb-5caf-462e-943e-bb9a2cc772c8,0,6,0,0,1,2
603ba236-f1cc-476d-b7c0-ff4a5f4bc6a1,2,4,0,2,0,1
604f1ade-658f-4ea6-839f-56bc62669542,6,105,2,3,13,78
608a121b-5d46-4d04-b536-ab54510cfe2d,0,12,0,5,0,0
6108fa72-56fd-4701-871f-39295d2e253c,35,106,0,5,3,23
61119c51-4793-4023-9598-d048c841ebe7,8,66,0,2,24,11
61349dc6-c44f-42b9-9bc8-9ef3bd79bdf1,0,3,0,2,0,0
61605300-fee8-44b1-9145-3d16bc9b7786,0,2,0,0,0,0
6283d448-5192-4bb0-b57c-8f5b9ac04aec,1,3,0,2,1,0
62db38fb-1aa7-4888-8722-444f61d60dda,0,4,0,0,1,0
6323b6d0-bd7e-4799-b97d-205a5a09cc01,0,21,1,11,5,0
636c0b79-c0ec-4710-b3e2-71ccecd9d6c7,0,10,1,2,1,1
63a27332-b64a-4849-894a-033f33ee6312,6,136,9,13,4,26
64097e93-fc0b-4c7b-9f9c-c4e2f82cb568,54,613,18,2,33,539
64149b7f-cd43-4d02-923f-6280d46a24bb,4,23,0,16,0,0
6440a558-610f-40de-9fb8-6f5751066fbe,11,88,1,4,9,7
647a0ad9-1a8c-4717-a0b3-c3cdd71634fe,17,182,35,12,33,47
64c7ad23-9953-4ab0-af62-d9fc7d116306,0,22,1,1,2,4
64d1ed35-3997-4b9c-bc7b-3c194e363047,10,109,8,5,3,60
654bec4b-af57-4ef5-985d-402c8ae806bc,0,2,0,2,0,0
65c3f795-1dd6-4c5c-8d01-866ef74d4df1,34,253,55,23,2,175
660eb6b0-201f-4305-ad80-b138da56f18c,0,6,1,1,0,0
661446e1-9b03-4f3d-829b-0196debc178c,0,1,0,1,0,0
6624b8c4-d19c-49dd-8b76-60b987dfc342,0,1,0,1,0,0
667c1b6d-4d03-4d3f-bd67-751f5c63dab8,3,35,1,4,0,0
66cca859-9cce-4fdc-ba1e-575e13204387,11,58,0,0,0,43
67128e1a-63a4-4db2-a8d2-6e7a3612272e,0,9,1,8,0,0
6754e5c0-31ca-4b1f-a653-68f0f3d64fc0,0,3,0,2,0,2
67c1711e-4111-4645-b1e1-077ff57c104c,0,4,2,1,0,0
67e36d0c-8f96-4e48-8c56-dd40d561ae88,0,32,0,20,3,0
6829d0c7-6bd8-4910-b63e-55fb7090e397,0,33,2,14,0,12
686dc900-34de-4867-a110-8db9fd014bab,0,3,0,0,0,0
68d2dffd-85d8-468a-93a0-6f6ba20ff868,2,142,3,2,1,133
690e4af8-948d-43fc-b0e4-735133fde704,0,20,1,16,0,1
692fd1c8-d09b-4bcf-a479-dec714786002,0,100,7,18,2,69
6951d899-3d4d-48e8-b0b3-9548727fca19,0,139,1,134,0,0
6958ef94-7c37-42b2-8c2d-ea6595dfefcf,0,27,0,1,3,21
6963ca03-c938-4099-978e-397a176afc59,0,8,0,0,0,8
69b025b0-ec7d-4b91-a2fb-04bc90fb9130,0,35,0,2,4,27
69d9d5cf-981e-4664-af68-f4dea4f8ccf5,11,144,7,5,10,121
69db93fc-4ae3-47de-88c7-aa56b70081db,0,6,0,0,1,0
6a24f299-6741-4abc-8d9f-de2052bd31b7,7,29,5,4,1,6
6aa858c8-684f-4f0c-872b-b45d170eb344,1,19,0,1,4,5
6b238e3e-fcd8-4041-9b63-d9d557d551b7,0,6,1,4,0,0
6b6fe420-63e5-413a-b3cf-f304b0fe2bd6,2,121,1,0,20,56
6b7b67dc-1112-4f12-a1b4-5644bd5d7046,0,2,0,0,0,0
6b98be5c-58f9-46d1-a62a-3504f2836fe1,0,4,0,2,1,0
6ba994e5-e86b-4458-b638-f25efc868945,0,2,0,0,0,0
6bccab03-f4a2-483d-88d3-521e97c951eb,0,3,1,0,0,1
6bd29234-ceff-4049-83fc-c884e0ed5760,3,82,3,8,14,12
6be0037f-75a7-41dc-85b5-c9a036041b8b,1,11,0,0,0,0
6be11555-1d6a-454b-9834-3013e5e33134,19,97,5,1,4,83
6c49c33f-2782-46a6-8b1f-8cba584d9511,0,13,5,4,0,0
6c5e874e-2c3b-4b81-b1a1-fb8207538c6b,13,54,0,0,0,6
6e5dbbd3-dc2f-43ee-89d4-f7aaccc76d18,3,88,2,1,3,79
6e8118b0-00dc-460b-8c0d-eaf550c790e1,0,17,5,0,1,4
6ea11be6-fbc6-4e41-b0d7-eaab5c2d8668,0,2,0,2,0,0
6f37e975-783a-4374-88af-8bb637824ee9,0,31,2,26,0,1
6fa0358d-deb3-4b94-a6e6-72f27eb904b6,1,1,0,0,0,0
6fb7fa0f-49c8-4697-a527-a61f3d4ffd2b,0,4,0,3,0,0
6fcd3aa1-a22b-4804-9d60-284db8a7ca81,0,1,0,0,0,0
6fe464f8-40df-460e-ad4b-24f09bc0d1fe,0,11,0,11,0,0
70ba6f1f-9b4f-4281-ad81-690582b870f7,0,4,0,1,0,0
70dc8d55-efb8-4301-bc4d-8bbba16a0a9d,0,2,0,0,0,0
711bae46-5f31-48ea-85fb-8740e28fa8be,4,48,9,40,0,0
7133fbe4-50c7-4480-9389-ab397e6b2330,9,9,1,6,0,1
7145ac9d-f6cf-4544-9d46-4809138ea66d,2,17,0,1,0,10
714c6a9f-e444-4615-b505-df004e978859,0,238,5,8,5,185
7163a187-5034-4f8c-9ec1-e4d73096b4ca,1,1,0,0,0,0
72084423-fea0-46b2-86ac-23385896fb60,5,11,4,0,0,0
720bb754-4c7a-4421-bb7d-f610b9364f6e,0,2,1,2,0,0
7218f5df-ece0-474c-9e97-a02a30f1a465,1,1,0,1,0,0
7222762f-0beb-4c08-892f-b22c04dd8b50,0,34,6,29,0,0
72457a45-bfef-40cd-af46-f4e9b0776d1a,13,45,8,1,1,36
732c1312-c0f0-4ea1-a2dc-d33d2469dce6,0,1,0,0,0,1
7350d788-6b36-45d8-a870-60f5b3a2454a,2,14,1,1,1,2
73796443-531c-460c-bdb2-9075b0b56b57,0,3,0,1,0,0
737e6889-90a0-4379-b45c-1cdd36a89533,1,1,0,0,0,0
740c94f6-d3e4-45b3-9e9d-825c2730290c,2,43,0,1,2,25
743c2be4-ab66-45d6-a493-54cf675db7aa,25,372,46,199,12,98
74add913-e567-40a1-a0bb-a33d2a3e365d,0,31,1,15,12,0
74b43c1b-52f4-4f66-867f-36959ef556f0,0,5,0,0,0,0
74c23ee4-75d8-416e-aea0-4eede3de06bd,2,2,0,2,0,0
75555015-4663-4d54-8276-454fbbdf2cb3,0,3,0,2,0,0
75a4100c-effc-4146-8d37-d197788feb35,0,2,0,0,0,0
75ec9e8f-c52f-424b-93e7-fdfec0e638b3,2,114,5,13,1,93
75fa9a3e-c7ab-4a8a-b2c2-53b2d30c54a0,0,11,1,3,0,0
760c7dcf-7287-430b-93e0-0d3430453401,0,25,9,18,2,3
7618f5be-83c5-4e0e-8937-6e2d8c05734f,2,2,2,1,0,0
76846910-d50f-49fe-af0d-8c7e0b63c5ac,18,440,17,6,19,386
76d7d9cb-1c9b-48c3-8fe5-95426091aa98,3,124,18,16,12,1
774c648f-7e3f-40d4-8a2b-1eb96aeb5436,0,1,0,0,0,0
77bde159-9805-40aa-9a4f-d5c0c965e8a2,7,49,0,0,12,30
78218ae4-4e7d-4103-8423-bdea963477ee,0,10,0,0,4,1
78f46f18-ff01-4286-b5fd-aec7591a61b2,0,2,0,0,0,0
79434ff2-110e-4474-809a-169b8fa29439,7,41,2,1,0,36
79c99623-4a7b-4465-9672-d32c18e87a98,5,5,0,5,0,0
79d7fbce-c0b2-44f6-85e5-e78d08efe92c,1,5,0,1,1,2
79f6953d-4d25-4693-9a1b-956cb6e3d764,2,11,0,0,2,2
7a81555a-190e-4caf-a9c7-f0e135e62bce,22,26,0,0,2,19
7a86c44b-8a1e-4f1d-9bd2-c4bff156baa4,26,95,0,0,0,88
7ac2e6b1-1810-4550-a232-c8f8ad31f82a,3,3,0,3,0,0
7ae1af1b-8dd5-44e2-8f4d-c6b33ccdd488,0,20,5,2,3,4
7afbf132-d658-4434-8462-3281d782fdb6,84,396,11,3,2,338
7b11298d-5098-4585-a404-9f1b0cfcf6b4,0,3,0,0,0,2
7b411220-eafd-4eec-994b-7e9ed4643e2c,0,4,0,0,0,0
7b4d3827-303e-4700-aa45-30d988fa275f,13,235,98,58,1,65
7b50a913-9ed1-4d07-8b89-503ce214247e,2,2,0,1,0,0
7ba8c01e-8778-4d7e-ae27-1bb9635be960,0,2,0,0,0,0
7bfd076f-bacb-4e49-8bad-9bdd0e3613b6,0,7,1,1,1,1
7c1e466c-e9ce-4f3e-afa5-67cfb293b585,0,14,0,0,1,8
7c269149-8130-45bb-81a7-a98aa6c8ac80,1,10,0,1,5,1
7c286ce4-9817-4283-bda6-9ae1a67191a2,1,1,0,0,0,0
7d1781a6-3924-483a-82b3-519ac5176c04,7,59,8,7,37,4
7d2231cd-bb2c-4c56-a336-9b465b4ef9e3,4,48,8,6,2,25
7d22f0b4-b5aa-4c2b-a85b-c621c77638b0,0,7,0,0,4,0
7d8fa34c-f33a-4889-8b76-81a7cf111020,0,4,0,0,0,0
7dcf518f-4d73-4de0-af00-c3c87865b8c3,20,109,12,30,8,47
7e13ca79-a0ba-49c9-8ab0-305734d84eaa,2,104,28,20,1,7
7edbde2e-676b-4e6d-9a9a-1ef071013e11,0,33,1,1,12,7
7f2a9b08-0079-4e7f-9511-9418dbf5b509,4,13,0,1,0,10
7f75dcd3-567a-4e93-9ba3-25472a80edbc,0,1,0,0,0,0
7fedf8c0-7daf-439b-b1a4-d1c2f0c0dc57,0,1,0,1,0,0
800e2de4-9a7d-4439-9014-ca2d2544a85f,15,152,1,0,4,147
8018041a-9ff4-420f-a782-0b2b15ce6644,0,2,0,2,0,0
8026875e-a5e7-406a-98c9-51ec51223fc2,0,7,0,1,0,3
80aba710-164a-42bc-a280-afc6f95ae9ea,0,13,0,1,0,8
80b98b62-627e-44f7-b3f3-e2be63485474,0,10,0,10,0,0
80f8f3b4-2902-466a-92c8-cd41566c3297,0,1,0,0,0,0
810321fc-4805-4a38-990d-8ddcad9b1d54,0,10,0,8,0,0
81171160-dd11-4ef8-ba9f-40d01bf91093,0,45,0,6,39,0
8137ba9e-e623-4748-bb19-148e26e56942,0,1,0,0,0,0
82e366ea-326a-4714-9216-b5555cb12a09,1,1,0,0,0,0
82f4d5f0-74cc-44bd-b73e-6ddc61a7529b,0,4,0,0,0,0
8321fb73-659c-4545-a920-33d3d27968c9,0,28,0,28,0,0
832c64a9-0fd1-4a22-a3f9-70fe8955a649,0,1,0,1,0,0
833d2e0f-a06b-4dc2-bcd3-659947981e79,6,6,4,5,0,0
83af5162-369d-4005-a6b4-861605ac8ac2,0,6,1,0,5,0
83b55a1a-8e02-4f21-b958-e3cb652119b4,11,58,3,2,0,51
83c76cbc-88e2-4a29-876e-17973d937829,0,1,0,0,0,0
83fdc8b9-3795-48b0-920b-7239f88f9822,11,74,9,6,18,3
8407ff3e-840c-4ace-a47c-0e40f0b25d74,0,6,0,3,0,3
8415d9ef-b063-40b1-9314-c4d2c0881405,2,29,2,26,1,2
841a63f2-15b4-48a4-a0fd-55ac78802da9,1,1,0,1,0,0
844b1a32-c507-4463-a6d2-52e3100fad00,2,3,2,1,0,0
845d727e-c24b-4116-869b-fed3d4a30ee0,11,503,81,86,2,323
84d402a5-518b-48c1-a27d-b10abcc9379e,0,3,0,0,0,0
852561cc-18cd-49f9-aa7d-32fde71ac676,10,10,2,8,0,0
85826fe3-1817-4500-af25-766054dee021,1,29,0,0,8,15
85874062-f4af-4893-8828-94c794f79ae9,0,8,0,2,6,0
85a1d188-1292-4225-bd47-16e27eca1c3b,5,17,0,17,0,0
85d6f62f-8dc3-4b5f-9950-4913761f1c77,0,12,0,1,1,2
85ff1107-29d4-403c-bdc9-448b744c22d0,0,2,1,0,0,0
860c6f49-21bb-42da-9302-d1d23aa4bfcc,0,19,2,13,4,0
8631f97d-28d2-4b35-9335-408a1645c24d,2,2,0,0,0,0
86cfe0b0-d601-4882-aa9a-3bffeb044670,0,3,0,0,0,0
8714dbc9-664a-48ea-afea-9e69a358e9d5,13,47,0,1,16,19
878548dd-4680-49d8-a7fb-8801278059a3,0,1,0,0,0,0
87a00351-272e-4f77-ad2f-2eb21af9f70d,0,1,0,0,0,0
87ad1ca4-e7fe-4ece-86b9-58352132025c,0,1,0,1,0,0
87c962bf-f46a-420b-983b-f6707b631827,0,16,0,0,0,0
88953a79-4259-4509-afef-c9e6613981fe,5,6,0,0,0,4
88cf2ee0-3140-43df-a571-25cd7b38509d,0,5,0,0,0,0
88f85578-c0d1-4789-b4fe-0b55e41ad61d,0,23,3,18,0,0
8913e644-95dd-4844-9968-395d93c9d91b,0,4,0,0,0,1
89373980-81c7-49ca-93ec-5497734bc277,0,5,0,1,0,1
89b49b8a-df32-4c3a-b35d-975107819012,6,97,0,1,0,91
8a3f90c7-1307-44c5-ae36-d0e8941e5791,1,96,8,2,12,63
8a4e063e-8556-4cca-826f-bd8573a5e2da,3,35,3,2,0,22
8aea1a64-4ea0-4482-a3f0-ea22e96ad0ba,0,1,0,0,0,0
8b113650-c1da-44fd-93c5-050bd21fe741,11,171,15,6,0,102
8b93d2f8-6777-44b9-aacb-0da3bd65cd7b,0,1,0,1,0,0
8c1f7e2d-589c-47c3-a6c1-c066675fbe08,0,7,0,1,0,1
8c305c2a-6ee0-4362-9c0c-77b5c9f5a4e4,14,16,0,0,0,13
8ca67077-3bbe-4db6-884b-88338530d5d4,0,4,0,0,0,0
8caf85a5-e526-4e2b-8e22-8083390bbbeb,0,401,124,177,0,0
8cbfb62f-5b42-4a05-9a91-89f76ff26ffb,16,286,21,10,47,171
8ccd3377-f28c-418c-91e8-a255ad51ab0e,0,2,0,2,0,0
8d819290-b912-4054-8ea4-e248f8bfd7ee,14,120,3,13,58,15
8e0fd3d6-9afa-4719-bae6-d50cc04267b5,0,3,0,1,0,2
8e225acc-be21-48bf-8cd5-e2d4cd721c12,9,39,6,6,1,7
8e59d207-b6dd-4032-8480-64faf881f54e,0,2,1,0,0,0
8e8d73f9-9eb7-40ad-95f7-db569fa521d3,0,1,0,0,0,0
8e9a6630-54c2-4529-888a-2562f0bc0897,0,13,3,0,0,1
8ec12402-e50f-4b9f-97e2-39eeb5a9c5db,0,13,0,7,0,5
8f52c669-d530-44f3-9199-641fb4105ef2,34,281,14,3,13,232
8f545086-8fd4-48d0-9146-c1640d5f757f,0,3,0,2,0,0
8f7465c6-4773-45c7-9595-635f191950a9,0,1,0,0,0,0
90002747-6f2a-4efd-8d39-96d1b22d5b62,0,1,0,0,0,0
90a19a65-db28-42bc-8cf8-7ae394b348ea,0,10,1,7,0,1
90f0fc77-c0fd-4ab3-9324-3260a3809589,0,1,0,0,0,0
911928b4-c93a-4e20-af2c-adcabfcfe330,0,13,3,9,1,1
9167edd3-ef95-4d1d-8115-badc1c1bf265,3,38,5,1,1,23
91b982ee-01e9-4c74-9376-3798006552eb,23,129,12,7,11,95
92139545-d97a-40d9-8f8d-0a633b3304a0,0,4,0,0,0,1
9260a87f-aeb3-43d7-8e8a-b98277f7b16c,0,26,0,16,0,9
92aa3354-5bc8-4a15-8a3d-04d7b2040867,0,7,4,3,0,0
92e7eb25-69cf-480a-8641-f3ee5e708844,2,5,0,4,0,1
934bbf37-11d5-4c69-a1dd-022177ddc8c4,2,3,0,0,0,0
937f76e7-3165-4dac-be9b-088e140033d8,0,64,10,16,3,34
93822ee6-8eba-4717-9867-0dbba1aed00c,0,67,12,2,1,58
93886970-b381-461f-a35c-17dded0a57ea,11,170,14,20,4,94
939afb18-0b53-4766-bd7c-41e566c16435,0,2,0,0,0,1
93b50598-9476-4c15-939e-3cdc01ea8e9a,8,8,0,0,0,0
93b8ae09-bfcb-41cc-8fa8-092c9291eff7,11,58,11,1,14,8
93d65c2e-f1aa-43a7-9f7d-064567ece67c,1,47,0,47,0,0
94333872-8332-4fc0-a4f8-776dbce83871,29,313,44,51,10,124
94d62163-5c54-42c1-a7fb-40c69f7c70c7,9,79,48,34,1,3
94da8583-c726-4a4d-bbd1-4bc7ef1ad08f,0,16,0,5,3,0
950b8655-6019-4a75-a12c-63ca85612b9b,0,1,0,0,0,0
959cf5cf-e225-476c-b0f2-58718d620bcf,0,4,0,0,0,0
95ab0916-5c44-4948-8bf5-1e56f3af064d,0,7,1,6,0,0
95b0ce5c-f4d0-4d2e-8b2b-1535ccc430a6,35,134,11,5,24,88
960cedac-8e18-4ed6-ae06-97b134aac2bc,19,189,15,9,4,31
96252c57-1436-4f12-a437-e0b532a20ba6,3,27,0,0,8,12
96b66b20-d6f8-4d8e-a238-f38cb879a0bb,21,142,14,8,24,84
96e6f67a-d302-47ee-b826-accefc4ccc0b,0,9,3,1,2,5
972cbb8e-ecee-443c-8f0a-8bb979ef3c6a,16,314,16,14,12,115
97e0ba19-3b2d-4652-8b38-dce8dc812731,11,183,34,58,0,7
97e47470-6b32-4b99-8a58-511e8b18a8e3,0,48,3,1,8,36
98b47201-395e-4cde-b4d3-a52a9c9b202b,0,3,0,0,0,0
98f22743-b9cf-4b28-b66e-d02afcc8a178,1,14,1,10,2,1
994273c7-5fcf-4400-89cc-ac7fb5fca88d,0,3,0,1,0,0
9963f5df-944b-468f-becb-f60d011111e8,1,8,1,0,1,2
9a2dc63b-a144-4b55-b014-f34b7455c7f8,0,30,0,10,1,7
9a5eb3ef-c19d-4ca6-80b1-cd90a1ac12b2,0,1,0,0,0,0
9aa1924b-2691-474e-9b40-3d29c6299ddd,0,7,0,2,4,0
9ad57de6-8008-4c87-950f-00d99a399ce8,0,2,0,1,1,0
9b0dc7db-649c-4c38-a8e0-63da324cdde2,0,1,0,0,0,0
9b3f1709-e440-4abf-ad80-44d317914f98,5,17,0,17,0,0
9b513350-ace0-4a10-b114-d004a9e139c7,20,348,2,10,21,306
9cbc6788-b7cd-4b81-8c81-086743b3a741,0,2,0,0,0,0
9d6401ee-db9c-439b-add7-7914db0aaff4,3,68,1,1,2,57
9dcaf48b-d110-48a2-8e32-05382153dec5,1,1,1,1,0,0
9e06e9e2-7412-4540-9f9a-b47b319d2295,0,17,0,1,5,12
9e21aba2-3532-4169-a3eb-2ef49435aa67,1,50,2,1,2,7
9e9c256e-af7d-4f22-b4b7-5b18e22e0567,0,54,7,0,2,40
9eaaed6a-83f6-4118-a955-f7f0122dd467,0,18,8,4,0,0
9eaf8bf3-5861-4010-a576-ebbc276328db,3,13,0,3,5,1
9ef79a10-9621-468b-85a9-bdbd188b3d54,2,3,0,1,0,0
9ef8073c-df96-4d9a-83e2-4bc964330388,0,40,4,4,0,1
9f11bb22-9e1d-47af-9d12-7393f793c7f2,0,4,0,0,0,0
9f993c33-ad8c-44a7-a4fd-c88fd8070276,0,62,16,11,7,8
a01d1822-46c2-48a0-9837-65fd6a743087,0,4,0,0,0,1
a0a47ff0-58cb-4bed-8b34-291e67fc2c29,2,82,6,5,9,49
a0beb187-0018-4bbc-8fe3-fe018f163599,7,19,1,18,1,1
a0e42533-1366-4e67-a9de-78511ddecacd,0,28,3,3,1,14
a164262f-2a5a-4d12-99c1-63beb7793257,8,30,3,2,3,0
a1c8e772-9b89-42e5-b69c-576ec723e928,0,16,1,3,1,11
a1e5a28e-c400-4339-8b32-86f58ffe605d,2,2,0,1,0,1
a290dc2e-b8fe-4c00-8b03-0d082f2b6ca4,0,4,0,0,0,0
a3480bc6-7e4c-4383-995e-badddf9e5dda,3,46,1,41,0,0
a388b550-7390-4dae-8f3a-d8b0edf09287,0,25,1,22,2,0
a39fc79f-6286-4f8f-b07a-6fcc840950c8,0,1,0,1,0,0
a3b5c2ee-b339-4fdb-be58-3d2f7b7b08be,0,3,0,0,0,0
a4cb39a8-e393-4a6c-a0ea-439d804d9b6b,0,25,0,21,0,4
a5281d29-c950-4b6a-b68f-75561a68f26a,0,1,0,1,0,0
a52e30e3-8d1b-4da2-8cd8-7064c9fab83b,0,1,0,0,0,0
a5444924-0ae9-46c4-ae92-1c05cafa35aa,14,199,6,12,45,108
a59cc06e-ab11-41b5-bd74-9002ebb35e8f,0,19,0,10,0,6
a59d9792-6375-4ae1-ba7d-c29a62183faa,12,86,7,2,15,57
a681e141-b63d-4bb0-8193-c92fb9c4af06,1,28,1,3,2,2
a7040fc9-8faf-4636-a6d2-0e22ca0a21b2,0,64,0,1,3,57
a71713ce-01d3-4aae-98f2-9480837c4de6,0,2,0,0,0,1
a741a5f5-4ca4-4d34-beeb-0da9e630ddb0,0,5,0,0,0,4
a7a21f1a-92c8-40e4-931b-b97cac0bebae,0,2,1,1,0,0
a7ce9821-2959-4cec-a003-80d4cdd06cfb,5,19,0,0,0,11
a8d39974-8b50-4b2b-86d7-3ac4e6396941,0,1,0,1,0,0
a9213896-ea0b-4b9f-b404-e265784da5e5,1,1,0,1,0,0
a92a3e2b-d2b6-46c4-b21a-52bc94746fdc,0,5,3,3,0,0
a9518ccf-c6d0-4eea-90f6-31fccf9ecd00,20,247,31,39,21,165
a95446e2-7be4-40f8-ab6c-9013600cf190,0,16,0,0,0,9
a977d01c-35dc-4f25-af37-8146ebb9295d,0,2,0,0,0,1
a9793a75-1902-471d-85b1-ba486d4cfc45,0,3,0,2,0,0
a987b19b-5b27-4534-940d-1aa3527bf18e,6,59,2,1,15,34
a9b6b5d4-d9b1-4313-8369-b742cbc96bca,0,5,0,0,0,1
a9f4a60a-8310-42f9-a4ad-931e6708ffdc,7,73,19,36,2,8
aa9ada80-ddc8-42d5-b64e-843a8d00412a,0,4,0,1,0,0
ab6bdcc4-fdb9-4080-9a48-bd2e682b2b5a,0,3,0,1,0,0
abdbd143-929a-4828-8ef1-f09e5b55e23a,7,120,13,4,11,96
ac49cf8a-d2d4-4f3e-aa75-df5231af6ad7,3,17,0,2,7,3
ac60d8bb-7c31-4457-aa2f-f1a518853176,0,25,0,0,1,4
ac72ee36-cf73-42c2-a283-c82ac9d51fdc,6,84,4,14,9,53
accd339a-5c92-4b44-b9ba-f6cbcfc7f4a4,0,4,0,0,0,1
ace3043b-b5d2-412f-92fc-843601f98b1e,7,48,3,8,16,23
acebe054-809c-4b52-8e58-8f17d977f970,0,112,48,23,0,0
ad0eb8d0-ef43-4077-95d4-2ca41140f606,0,1,0,0,0,0
ad447cfb-5868-4dff-956f-b3ac4164351c,4,20,1,1,2,8
ad460b4b-0735-4d1a-8550-52da67318621,2,11,1,2,1,1
ad5e693b-1335-4a14-878b-b55b8379fbe8,0,3,0,3,0,0
ad8eb6cb-d02e-4d6e-a16e-fbb715406c7b,14,109,16,1,24,55
ae1fbabe-cbcc-4a56-8e35-31ee691182e4,0,6,0,0,0,2
aee9c70b-af7a-4eba-820c-0085640e0399,0,35,12,4,14,3
aef211d5-ddf1-4527-88f1-43c2844c0187,2,46,2,1,33,12
af84c2b3-fb30-44f5-afd7-afa66cb11b3b,0,42,0,1,13,24
b00709b9-95fd-49c7-8c5d-abc134a24324,0,3,0,1,2,0
b03c3f2e-a5fe-4faa-bd33-0d6b0ceff680,0,2,0,0,1,0
b0b15149-32c6-4bce-bb99-2667bd70d764,1,27,2,6,5,1
b0bcd5b6-54e4-4d95-95e9-28c02b2ca530,3,77,16,30,0,25
b10c2a7d-3bc4-42e4-a6f2-8e1377b3b179,10,143,2,2,1,110
b157eb93-6356-4280-a1c7-34387925a606,0,9,0,0,0,1
b1a52855-6990-4cf5-8fc8-cbae8ba8f9e6,10,97,2,3,4,79
b211c43a-7f5d-4a57-9406-cf248db15814,0,4,0,0,0,0
b314d80f-d244-455f-bcb8-f2b7a9e759a6,0,8,0,2,2,0
b362b9f8-6f74-4360-a24c-4cbc9066949b,0,23,0,6,0,0
b37dbf1b-23ea-4849-bf90-d2450fd29efc,0,29,0,0,0,1
b3a7f6ad-44de-408f-9807-dc2f837ab86c,4,18,0,1,0,1
b3c1e266-38e4-4df4-b050-0264aa078161,9,81,4,38,0,38
b3f0cae5-fa30-42a7-b7a7-c9e480733337,1,1,0,1,0,0
b40cbe35-cb76-46fa-bfcf-9634c9ea4114,0,13,0,0,1,1
b41684e0-9232-43cd-b19e-aa6e07dfae81,0,1,0,0,0,1
b49a7bfd-d521-4bef-b414-7227ab313a50,35,128,13,16,4,81
b4c577f9-e4ba-49b1-b029-914b53054615,0,21,6,2,1,2
b4d69023-4393-4e33-9466-b76c68cdd21e,0,1,0,0,0,0
b4e17666-2c9b-4270-b5bf-f9c843002cbd,0,6,2,4,0,0
b4e39b8a-f294-4395-ae0e-a0ca2cca4c58,0,1,1,1,0,0
b51cd28c-eddd-45ac-9e4e-0850cb12f1a8,0,1,0,0,0,0
b54f4f85-4a62-4f8b-8c53-c776572a68f0,0,3,0,0,0,0
b55d0352-50c1-4218-9972-9c3d29e9e9cb,2,43,2,1,0,39
b572664c-6c39-493e-95ee-85166e189095,0,2,0,0,0,0
b5d8e405-c45d-4b0c-a06b-7333141925d2,1,29,2,10,8,3
b5e18246-8216-467a-808e-22f54f627b73,0,21,1,21,0,0
b6b8ebf9-d339-4c5f-942a-aa90755df9c9,0,2,0,0,0,1
b6cebf5d-8431-45ab-8fa2-9fbc8acd08ef,18,40,0,2,0,37
b6f8abdc-0823-43cb-80fa-5940b044ace3,0,16,4,11,0,1
b8360b94-fe30-4776-9e64-4f3713ad3b33,7,69,14,13,14,20
b8b6b438-e876-4bef-8093-64281e033340,0,2,0,0,0,0
b8cb7a1e-f146-48f3-9de7-581f31f41b0f,3,5,2,1,0,3
b8cdef73-426d-4530-af24-d12da5409f02,17,227,6,10,17,165
b8cee584-efd6-473f-9c3b-df5c9b8a39e7,0,2,1,2,0,0
b9617b9c-b598-45b8-8336-25d14c69601b,0,2,0,1,0,0
b965d77d-1fbd-4502-9982-202427180d36,26,69,6,2,7,49
b9fcf3c0-ea56-43b5-bfd3-2c8abfc03647,0,5,0,5,0,0
ba390825-c649-4e02-8b2e-2f9dba270ab1,24,24,3,24,0,0
ba89b5fe-24d3-4791-90bc-7520c8698e9b,0,5,3,3,0,0
bae7f4f8-6128-40d8-a935-66cd74c2bdde,8,17,2,13,0,0
bba306ec-fdc9-43c9-b862-81eae75e9187,1,21,1,11,0,8
